indice,formulario,entidade,ano,periodo,situacao,secao,campo,valor
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.4 Há local destinado à venda de produtos e objetos permitidos e não fornecidos pela Administração?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.5 Há limitação de acesso ao banho às *PPL?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.6 Há instalações sanitárias em todas as celas?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.7 Há privacidade para o uso das instalações sanitárias?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.8 Há limitação de horário para o uso das instalações sanitárias?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.9 Há fornecimento ininterrupto de água potável à todas as *PPL?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.10 O estabelecimento prisional possui sistema de tratamento de esgoto?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,6.11 O estabelecimento prisional possui sistema de tratamento ou coleta de lixo regular?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VI – ASSISTÊNCIA MATERIAL,"6.12 Durante a visita de inspeção, foram observados problemas visíveis 	nas instalações do estabelecimento prisional?",NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.1 A alimentação é preparada no próprio estabelecimento prisional?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,"7.1.1 Há local apropriado para armazenamento dos produtos utilizados na preparação dos alimentos em relação à limpeza, ventilação, temperatura e iluminação?",SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.2 A alimentação é fornecida por empresa terceirizada?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.3 Número de refeições diárias:,04
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,"7.3.1 No período de referência, houve registro de fornecimento de refeição com intervalo superior a 8 horas (privação de alimentos)?",NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,"7.3.2 No período de referência, houve registro de fornecimento de mais de uma refeição em uma única entrega (fornecimento antecipado de alimentos)?",NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.4 Há controle de qualidade das refeições?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.4.1 Quem atesta a qualidade das refeições?,Administração do estabelecimento prisional
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.5 As refeições são adaptadas por motivos religiosos?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.6 As refeições são adaptadas por motivos de saúde?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,7.7 Há outras formas de fornecimento de alimentos?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,Outras formas de fornecimento,SEDEX
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VII – ALIMENTAÇÃO,"7.8 As *PPL deslocadas para audiência ou outras atividades externas recebem alimentação quando saem ou 	retornam, independentemente do horário?",SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1 Há assistência médica no estabelecimento prisional?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,Outros,Pactuação CIB 62
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1.2 Total de pessoas que atuam nas atividades de assistência à saúde prestadas no estabelecimento prisional,12
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,"8.1.2.1 Desse total, quantas estão afastadas de suas atividades, inclusive por motivo de saúde",0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1.3 Total de consultórios médicos,1
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1.4 Total de médicos clínicos,2
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,"8.1.4.1 Desse total, quantos estão afastados de suas atividades, inclusive por motivo de saúde",0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1.4.2 Presença de médicos clínicos,Diária
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1.4.3 Total de *PPL atendidas por médicos clínicos no período de referência,1021
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,8.1.5 Total de médicos ginecologistas (aplicável aos estabelecimentos prisionais com destinação FEMININA ou AMBOS),0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO VIII – ASSISTÊNCIA À SAÚDE,"8.1.5.1 Desse total, quantos estão afastados de suas atividades, inclusive por motivo de saúde",0
